1756054226	95
1756054231	95
1756054236	94.99999999999999
1756054241	94.99999999999999
1756054246	95
1756054251	95
1756054256	95
1756054261	94.99999999999999
1756054266	95.00000000000001
1756054271	95.00000000000001
1756054276	95
1756054281	95
1756054286	95
1756054291	95.00000000000001
1756054296	95
1756054301	95
1756054306	95
1756054311	95
1756054316	95
1756054321	95
1756054326	95
1756054331	95
1756054336	95.00000000000001
1756054341	94.99999999999999
1756054346	94.99999999999999
1756054351	95
1756054356	95
1756054361	95
1756054366	95
1756054371	95
1756054376	95
1756054381	95
1756054386	95
1756054391	95
1756054396	95
1756054401	94.99999999999999
1756054406	94.99999999999999
1756054411	95
1756054416	95
1756054421	95
1756054426	95
1756054431	95
1756054436	95
1756054441	95
1756054446	94.99999999999999
1756054451	95
1756054456	95
1756054461	94.99999999999999
1756054466	95
1756054471	95
1756054476	95
1756054481	95
1756054486	95
1756054491	95.00000000000001
1756054496	95
1756054501	95
1756054506	95.00000000000001
1756054511	95
1756054516	95
1756054521	95.00000000000001
1756054526	95
1756054531	95
1756054536	95.00000000000001
1756054541	95
1756054546	94.99999999999999
1756054551	95
1756054556	95
1756054561	95
1756054566	95
1756054571	95
1756054576	95
1756054581	95
1756054586	95
