1756055358	0.29486021782798594
1756055373	0.2764314542137368
1756055388	0.2764314542137368
1756055403	0.2764314542137368
1756055418	0.29486021782798594
1756055433	0.2764314542137368
1756055448	0.2764314542137368
1756055463	0.2764314542137368
1756055478	0.29486021782798594
1756055493	0.2764314542137368
1756055508	0.2764314542137368
1756055523	0.2764314542137368
1756055538	0.29486021782798594
1756055553	0.2764314542137368
1756055568	0.2764314542137368
1756055583	0.2764314542137368
1756055598	0.29486021782798594
1756055613	0.2764314542137368
1756055628	0.2764314542137368
1756055643	0.2764314542137368
1756055658	0.29486021782798594
1756055673	0.2764314542137368
1756055688	0.2764314542137368
1756055703	0.2764314542137368
1756055718	12.58684554853215
1756055733	41.31728802314653
1756055748	70.06615926137516
1756055763	98.8150304996038
1756055778	104.04879936605055
1756055793	103.4775076940088
1756055808	102.92464478558134
1756055823	102.37178187715386
1756055838	90.24565541897795
1756055853	62.03121832556254
1756055868	33.83520999576138
1756055883	5.639201665960231
1756055898	0.29486021782798594
1756055913	0.2764314542137368
1756055928	0.2764314542137368
1756055943	0.2764314542137368
1756055958	0.29486021782798594
1756055973	0.2764314542137368
1756055988	0.2764314542137368
1756056003	0.2764314542137368
1756056018	0.29486021782798594
1756056033	0.2764314542137368
1756056048	0.2764314542137368
1756056063	0.2764314542137368
1756056078	0.29486021782798594
1756056093	0.2764314542137368
1756056108	0.2764314542137368
1756056123	0.2764314542137368
1756056138	0.29486021782798594
1756056153	0.2764314542137368
1756056168	0.2764314542137368
1756056183	0.2764314542137368
1756056198	0.29486021782798594
1756056213	0.2764314542137368
1756056228	0.2764314542137368
1756056243	0.2764314542137368
1756056258	0.29486021782798594
